Filename,Barcode,Barcode,Family,Subfamily,Genus,Species,Genus_species,Collection Date,Collection Date,Country,State or Province,County,City,Locality,Latitude,Longitude,Image Source,Notes,Brightness Mean,Brightness Median,Brightness Standard Deviation,bee_surface area,hair_surface_area,pilosity,pilosity_percentage
SEMC1004558_Leioproctus_arnaui_F_hal_65_2x.jpg,SEMC1004558,1004558,Colletidae,Neopasiphaeinae,Leioproctus,arnaui,Leioproctus_arnaui,3/12/80,3/12/80,Argentina,Mendoza,NA,Luján de Cuyo,Chacras de Coria,-33,-68.9,KU,NA,110.7333755,103,68.90853882,6696741,4110827,61.39%,61.39
SEMC1005165_Reedapis_semicyanea_F_hal_65_2x.jpg,SEMC1005165,1005165,Colletidae,Neopasiphaeinae,Reedapis,semicyanea,Reedapis_semicyanea,10/13/57,10/13/57,Chile,Coquimbo,NA,Socos,NA,-30.7,-71.5,KU,NA,77.15338135,57,65.59121704,8758008,3260299,37.23%,37.23
SEMC1005873_Lonchopria_zonalis_F_hal_65_1x.jpg,SEMC1005873,1005873,Colletidae,Neopasiphaeinae,Lonchopria,zonalis,Lonchopria_zonalis,1951-11-00,1951-11-00,Chile,O'Higgins,NA,El Peumo,NA,-34.1,-71.7,KU,NA,108.716774,102,61.39150238,2180446,1323756,60.71%,60.71
SEMC1006029_Niltonia_virgilii_F_hal_65_2x.jpg,SEMC1006029,1006029,Colletidae,Neopasiphaeinae,Niltonia,virgilii,Niltonia_virgilii,9/17/65,9/17/65,NA,NA,NA,NA,NA,-25.56667,-48.61667,KU,NA,64.24062347,56,45.22066498,5876843,1308974,22.27%,22.27
SEMC1006039_Paracolletes_plumatus_F_hal_65_2x.jpg,SEMC1006039,1006039,Colletidae,Diphaglossinae,Paracolletes,plumatus,Paracolletes_plumatus,10/30/58,10/30/58,NA,NA,NA,NA,NA,-31.22722,119.32667,KU,NA,90.27049255,82,58.5652771,9179766,5465474,59.54%,59.54
SEMC1006063_Trichocolletes_hackeri_F_hal_65_2x.jpg,SEMC1006063,1006063,Colletidae,Neopasiphaeinae,Trichocolletes,hackeri,Trichocolletes_hackeri,10/24/58,10/24/58,Australia,Queensland,NA,NA,Bunya Mountains,-26.9,152,KU,NA,91.24953461,80,58.6857605,6231989,2807312,45.05%,45.05
SEMC1006234_Notoxaea_ferrunginea_F_hal_65_1x.jpg,SEMC1006234,1006234,Andrenidae,Oxaeinae,Notoxaea,ferrunginea,Notoxaea_ferrunginea,NA,NA,NA,NA,NA,NA,NA,NA,NA,KU,NA,79.76153564,62,67.16555023,3198889,1230141,38.46%,38.46
SEMC1006524_Oxaea_flavescens_F_hal_65_1x.jpg,SEMC1006524,1006524,Andrenidae,Oxaeinae,Oxaea,flavescens,Oxaea_flavescens,2/21/55,2/21/55,Brazil,NA,NA,Rio de Janiero,Retiro Pedro do Rio,-22.9,-43.2,KU,NA,86.76022339,74,65.09646606,4120716,1959666,47.56%,47.56
SEMC1006553_Oxaea_fuscecens_F_hal_65_1x.jpg,SEMC1006553,1006553,Andrenidae,Oxaeinae,Oxaea,fuscecens,Oxaea_fuscecens,9/1/90,9/1/90,Honduras,NA,NA,San Antonio de Oriente,NA,14,-87,KU,NA,77.15486145,58,66.89150238,4847957,1864930,38.47%,38.47
SEMC1006601_Acamptopoeum_prinii_F_hal_65_3x.jpg,SEMC1006601,1006601,Andrenidae,Panurginae,Acamptopoeum,prinii,Acamptopoeum_prinii,1951-10-00,1951-10-00,NA,NA,NA,NA,NA,-27.1833333,-52.3833333,KU,NA,93.57151031,82,65.17635345,6205544,3353344,54.04%,54.04
SEMC1006895_Acamptopoeum_submetallicum_F_hal_65_3x.jpg,SEMC1006895,1006895,Andrenidae,Panurginae,Acamptopoeum,submetallicum,Acamptopoeum_submetallicum,1951-11-00,1951-11-00,Chile,NA,NA,El Peumo,NA,-34.1,-71.7,KU,NA,115.9191513,114,67.51981354,7886256,5636624,71.47%,71.47
SEMC1007082_Arhysosage_ochracea_F_hal_65_3x.jpg,SEMC1007082,1007082,Andrenidae,Andreninae,Arhysosage,ochracea,Arhysosage_ochracea,11/28/71,11/28/71,NA,NA,NA,NA,NA,4.6,-52.2166667,KU,NA,102.7564011,92,69.66780853,5027516,3023153,60.13%,60.13
SEMC1008452_Litocalliopsis_adesmiae_F_hal_65_3x.jpg,SEMC1008452,1008452,Andrenidae,Panurginae,Litocalliopsis,adesmiae,Litocalliopsis_adesmiae,12/10/02,12/10/02,NA,NA,NA,NA,NA,-34.66738,-58.86166,KU,NA,93.01950073,83,64.69548798,7016095,3586178,51.11%,51.11
SEMC1008502_Xeranthrena_imponticula_F_hal_65_3x.jpg,SEMC1008502,1008502,Andrenidae,Panurginae,Xeranthrena,imponticula,Xeranthrena_imponticula,3/20/99,3/20/99,NA,NA,NA,NA,NA,-9.51239,-77.99967,KU,NA,76.81814575,65,57.6021843,5488615,1906723,34.74%,34.74
SEMC1008548_Spinoliella_rozeni_F_hal_65_3x.jpg,SEMC1008548,1008548,Andrenidae,Panurginae,Spinoliella,rozeni,Spinoliella_rozeni,10/5/97,10/5/97,Chile,NA,NA,Domeyko,NA,-29,-70.9,KU,NA,95.12104034,83,69.85034943,4034925,2060685,51.07%,51.07
SEMC1008564_Camptopoeum_clypeare_F_hal_65_3x.jpg,SEMC1008564,1008564,Andrenidae,Panurginae,Camptopoeum,clypeare,Camptopoeum_clypeare,7/29/65,7/29/65,Bulgaria,Burgas,NA,Primorsko,NA,42.3,27.8,KU,NA,80.81213379,66,63.0675621,6530232,2694184,41.26%,41.26
SEMC1008594_Camptopoeum_rufiventre_F_hal_65_2x.jpg,SEMC1008594,1008594,Andrenidae,Panurginae,Camptopoeum,rufiventre,Camptopoeum_rufiventre,5/30/34,5/30/34,Turkmenistan,Ahal,NA,Ashkhabad,NA,38,58.3,KU,NA,77.45503235,59,65.84056091,3835866,1368485,35.68%,35.68
SEMC1008680_Melitturga_clavicornis_F_hal_65_2x.jpg,SEMC1008680,1008680,Andrenidae,Panurginae,Melitturga,clavicornis,Melitturga_clavicornis,1958-07-00,1958-07-00,Slovakia,NA,NA,Sturovo,NA,47.8,18.7,KU,NA,82.61475372,70,62.30467987,6525540,2855507,43.76%,43.76
SEMC1008688_Melitturga_pictipes_F_hal_65_2x.jpg,SEMC1008688,1008688,Andrenidae,Panurginae,Melitturga,pictipes,Melitturga_pictipes,6/7/80,6/7/80,NA,NA,NA,NA,NA,38.67431,39.22321,KU,NA,94.20484161,83,67.52456665,7271615,3796723,52.21%,52.21
SEMC1008700_Plesiopanurgus_ibex_F_hal_65_3x.jpg,SEMC1008700,1008700,Andrenidae,Panurginae,Plesiopanurgus,ibex,Plesiopanurgus_ibex,6/4/80,6/4/80,NA,NA,NA,NA,NA,37.4336,42.81886,KU,NA,71.3800354,59,55.0260849,7970132,2722526,34.16%,34.16
SEMC1008701_Plesiopanurgus_zizus_F_hal_65_2x.jpg,SEMC1008701,1008701,Andrenidae,Panurginae,Plesiopanurgus,zizus,Plesiopanurgus_zizus,3/21/90,3/21/90,Morocco,Errachidia,NA,Aoufous,NA,31.7,-4.18,KU,NA,76.78613281,65,59.66156006,4500120,1772532,39.39%,39.39
SEMC1008752_Panurgus_calcaratus_F_hal_65_3x.jpg,SEMC1008752,1008752,Andrenidae,Panurginae,Panurgus,calcaratus,Panurgus_calcaratus,1958-08-00,1958-08-00,NA,NA,NA,NA,NA,50.16355,14.75592,KU,NA,72.12096405,57,58.45515823,4117154,1468596,35.67%,35.67
SEMC1009156_Panurgus_cephalotes_F_hal_65_2x.jpg,SEMC1009156,1009156,Andrenidae,Panurginae,Panurgus,cephalotes,Panurgus_cephalotes,6/6/76,6/6/76,NA,NA,NA,NA,NA,41.82827,-6.04989,KU,NA,73.23425293,58,59.30878448,4181419,1528859,36.56%,36.56
SEMC1009395_Anthrenoides_langei_F_hal_65_2x.jpg,SEMC1009395,1009395,Andrenidae,Panurginae,Anthrenoides,langei,Anthrenoides_langei,1945-03-00,1945-03-00,Brazil,Sao Paolo,NA,Campos de Jordao,NA,-22.7,-45.6,KU,NA,67.84877777,52,57.23151016,2907784,768929,26.44%,26.44
SEMC1009411_Anthrenoides_meridionalis_F_hal_65_3x.jpg,SEMC1009411,1009411,Andrenidae,Panurginae,Anthrenoides,meridionalis,Anthrenoides_meridionalis,11/26/54,11/26/54,NA,NA,NA,NA,NA,-27.1833333,-52.3833333,KU,NA,79.27842712,65,61.99062347,5283601,1991651,37.69%,37.69
SEMC1009557_Liphanthus_anacanthus_F_hal_65_4x.jpg,SEMC1009557,1009557,Andrenidae,Panurginae,Liphanthus,anacanthus,Liphanthus_anacanthus,1/29/51,1/29/51,NA,NA,NA,NA,NA,-33.43333,-70.83333,KU,NA,90.48209381,78,64.50358582,2961786,1342038,45.31%,45.31
SEMC1009598_Liphanthus_coquimbensis_F_hal_65_4x.jpg,SEMC1009598,1009598,Andrenidae,Panurginae,Liphanthus,coquimbensis,Liphanthus_coquimbensis,11/6/56,11/6/56,Chile,Coquimbo,NA,Elqui,Rio Los Choros,-29.8,-70.8,KU,NA,68.81551361,55,55.22039795,4463551,1481396,33.19%,33.19
SEMC1009665_Parapsaenythia_paspali_F_hal_65_3x.jpg,SEMC1009665,1009665,Andrenidae,Panurginae,Parapsaenythia,paspali,Parapsaenythia_paspali,2/21/51,2/21/51,Paraguay,Guaira,NA,Colonia Independencia,NA,-25.7,-56.3,KU,NA,73.41818237,55,62.78930664,5384411,2042557,37.93%,37.93
SEMC1009701_Parapsaenythia_serripes_F_hal_65_3x.jpg,SEMC1009701,1009701,Andrenidae,Panurginae,Parapsaenythia,serripes,Parapsaenythia_serripes,4/9/50,4/9/50,NA,NA,NA,NA,NA,-34.61,-58.47,KU,NA,71.95425415,55,61.73120117,5034858,1769077,35.14%,35.14
SEMC1010131_Psaenythia_bergii_F_hal_65_3x.jpg,SEMC1010131,1010131,Andrenidae,Panurginae,Psaenythia,bergii,Psaenythia_bergii,1951-11-00,1951-11-00,NA,NA,NA,NA,NA,-27.1833333,-52.3833333,KU,NA,71.76638031,54,62.50814438,8208563,2826185,34.43%,34.43
SEMC1010153_Psaenythia_bizonata_F_hal_65_3x.jpg,SEMC1010153,1010153,Andrenidae,Panurginae,Psaenythia,bizonata,Psaenythia_bizonata,1941-11-00,1941-11-00,NA,NA,NA,NA,NA,-31.09746,-64.31374,KU,NA,69.64131165,49,61.44386292,5360961,1636298,30.52%,30.52
SEMC1010613_Rhophitulus_niger_F_hal_65_4x.jpg,SEMC1010613,1010613,Andrenidae,Panurginae,Rhophitulus,niger,Rhophitulus_niger,1/22/54,1/22/54,Argentina,Neuquen,NA,NA,Lake Traful,-40.6,-71.4,KU,NA,85.01676941,73,60.64692307,4954151,2243077,45.28%,45.28
SEMC1010680_Rhophitulus_vagabundus_F_hal_65_4x.jpg,SEMC1010680,1010680,Andrenidae,Panurginae,Rhophitulus,vagabundus,Rhophitulus_vagabundus,1954-11-00,1954-11-00,NA,NA,NA,NA,NA,-34.23417,-58.86417,KU,NA,86.73771667,73,64.40195465,4592982,1991038,43.35%,43.35
SEMC1038203_Rhinocorynura_briseis_F_hal_65_3x.jpg,SEMC1038203,1038203,Halictidae,Halictinae,Rhinocorynura,briseis,Rhinocorynura_briseis,9/16/10,9/16/10,NA,NA,NA,NA,NA,-12.5694,-70.101,KU,NA,67.03072357,54,50.78548813,4588844,1253169,27.31%,27.31
SEMC1039987_Chlerogas_townesi_F_hal_65_1x.jpg,SEMC1039987,1039987,Halictidae,Halictinae,Chlerogas,townesi,Chlerogas_townesi,4/30/81,4/30/81,Venezuela,Merida,NA,Tabay,NA,8.63,-71.1,KU,NA,92.56487274,75,74.36772919,1573170,783351,49.79%,49.79
SEMC1040019_Corynura_chloris_F_hal_65_2x.jpg,SEMC1040019,1040019,Halictidae,Halictinae,Corynura,chloris,Corynura_chloris,1953-10-00,1953-10-00,Chile,NA,NA,Santiago,NA,-33.4,-70.7,KU,NA,86.07119751,72,65.43467712,3792791,1526181,40.24%,40.24
SEMC1040040_Corynura_prothysteres_F_hal_65_3x.jpg,SEMC1040040,1040040,Halictidae,Halictinae,Corynura,prothysteres,Corynura_prothysteres,12/19/50,12/19/50,Chile,Malleco,NA,Curacautin,NA,-38.4,-71.9,KU,NA,76.81311798,66,55.09223175,5210544,2302546,44.19%,44.19
SEMC1040244_Ischnomelissa_lescheni_F_hal_65_3x.jpg,SEMC1040244,1040244,Halictidae,Halictinae,Ischnomelissa,lescheni,Ischnomelissa_lescheni,12/23/91,12/23/91,Ecuador,Pichincha,NA,NA,"Maquipucuna Forest Reserve; Quito, 50 km NW",NA,NA,KU,NA,79.82324982,70,53.26576996,6114556,2305887,37.71%,37.71
SEMC1040269_Megalopta_atra_F_hal_65_1x.jpg,SEMC1040269,1040269,Halictidae,Halictinae,Megalopta,atra,Megalopta_atra,1992-03-00,1992-03-00,Costa Rica,Cartago,NA,Quebrada Segunda,Tapanti National Park,9.76,-83.8,KU,NA,82.11058044,68,64.40287018,2524221,1148041,45.48%,45.48
SEMC1040315_Megalopta_genalis_F_hal_65_2x.jpg,SEMC1040315,1040315,Halictidae,Halictinae,Megalopta,genalis,Megalopta_genalis,7/9/65,7/9/65,NA,NA,NA,NA,NA,9.90467,-83.68352,KU,NA,98.25113678,90,65.06555176,6490335,4108447,63.30%,63.3
SEMC1040822_Megaloptidia_nocturna_F_hal_65_2x.jpg,SEMC1040822,1040822,Halictidae,Halictinae,Megaloptidia,nocturna,Megaloptidia_nocturna,9/19/90,9/19/90,Brazil,Amazonas,NA,NA,Itacoatiara; Faz. Aruana,-3.14,-58.4,KU,NA,110.6761246,106,70.95904541,5724219,4386083,76.62%,76.62
SEMC1040828_Megaloptilla_byronella_F_hal_65_2x.jpg,SEMC1040828,1040828,Halictidae,Halictinae,Megaloptilla,byronella,Megaloptilla_byronella,8/18/82,8/18/82,Panama,NA,NA,Capira,Cerro Campana,8.71,-79.9,KU,NA,108.7476959,101,73.12386322,3802921,2796297,73.53%,73.53
SEMC1040844_Megaloptina_ogilviei_F_hal_65_3x.jpg,SEMC1040844,1040844,Halictidae,Halictinae,Megaloptina,ogilviei,Megaloptina_ogilviei,1953-05-00,1953-05-00,NA,NA,NA,NA,NA,-2.55,-49.58333,KU,NA,98.35704803,90,65.1550293,4876532,2606445,53.45%,53.45
SEMC1040855_Megommation_insigne_F_hal_65_2x.jpg,SEMC1040855,1040855,Halictidae,Halictinae,Megommation,insigne,Megommation_insigne,2/7/48,2/7/48,Brazil,NA,NA,São Paulo,Salesopolis;  Boracea,-23.6,-46.6,KU,NA,79.45964813,69,58.622509,7517683,3081372,40.99%,40.99
SEMC1040857_Micrommation_larocai_F_hal_65_2x.jpg,SEMC1040857,1040857,Halictidae,Halictinae,Micrommation,larocai,Micrommation_larocai,12/22/07,12/22/07,Brazil,Paraná,NA,Curitiba,Piraquara; Mananciais da Serra,-25.5,-49,KU,NA,84.58747864,65,69.86467743,3906903,1525002,39.03%,39.03
SEMC1040863_Neocorynura_banarae_F_hal_65_3x.jpg,SEMC1040863,1040863,Halictidae,Halictinae,Neocorynura,banarae,Neocorynura_banarae,3/5/77,3/5/77,French Guiana,NA,NA,Kourou,NA,3.93,-53.1,KU,NA,78.45411682,70,50.98379135,6496947,2170787,33.41%,33.41
SEMC1041013_Neocorynura_codion_F_hal_65_2x.jpg,SEMC1041013,1041013,Halictidae,Halictinae,Neocorynura,codion,Neocorynura_codion,12/18/53,12/18/53,Brazil,Santa Catarina,NA,NA,Nova Teutonia,-27.1833333,-52.3833333,KU,NA,80.71901703,72,53.10500717,2762755,1143243,41.38%,41.38
SEMC1042632_Paroxystoglossa_andromache_F_hal_65_3x.jpg,SEMC1042632,1042632,Halictidae,Halictinae,Paroxystoglossa,andromache,Paroxystoglossa_andromache,1951-11-00,1951-11-00,NA,NA,NA,NA,NA,-27.1833333,-52.3833333,KU,NA,80.04655457,68,56.1638298,6230704,2428596,38.98%,38.98
SEMC1042669_Paroxystoglossa_brachycera_F_hal_65_3x.jpg,SEMC1042669,1042669,Halictidae,Halictinae,Paroxystoglossa,brachycera,Paroxystoglossa_brachycera,1951-11-00,1951-11-00,NA,NA,NA,NA,NA,-37.32167,-59.13316,KU,NA,109.9667206,108,59.35964203,5799766,3570563,61.56%,61.56
SEMC1063799_Pseudaugochlora_pandora_F_hal_65_3x.jpg,SEMC1063799,1063799,Halictidae,Halictinae,Pseudaugochlora,pandora,Pseudaugochlora_pandora,11/3/55,11/3/55,Brazil,Paraiba,NA,Santa Luzia,Malhada do Umbuzeiro,-6.87,-36.9,KU,NA,97.12342834,88,58.37284088,7441131,3769755,50.66%,50.66
SEMC1064149_Rhectomia_mourei_F_hal_65_4x.jpg,SEMC1064149,1064149,Halictidae,Halictinae,Rhectomia,mourei,Rhectomia_mourei,1961-04-00,1961-04-00,Brazil,Rio de Janeiro,NA,Floresta dos Macacos,Baia de Guanabara,-23,-43.2,KU,NA,87.46342468,76,60.37514114,5478065,2680012,48.92%,48.92
SEMC1064209_Rhinocorynura_viridis_F_hal_65_3x.jpg,SEMC1064209,1064209,Halictidae,Halictinae,Rhinocorynura,viridis,Rhinocorynura_viridis,12/14/55,12/14/55,NA,NA,NA,NA,NA,-25.41667,-49.25,KU,NA,85.21123505,76,59.41381836,7304308,3253956,44.55%,44.55
SEMC1064257_Stilbochlora_eickworti_F_hal_65_3x.jpg,SEMC1064257,1064257,Halictidae,Halictinae,Stilbochlora,eickworti,Stilbochlora_eickworti,3/12/94,3/12/94,NA,NA,NA,NA,NA,-0.5,-76.5,KU,NA,74.64688873,66,52.45718384,3815326,1080087,28.31%,28.31
SEMC1064448_Thectochlora_basiatra_F_hal_65_3x.jpg,SEMC1064448,1064448,Halictidae,Halictinae,Thectochlora,basiatra,Thectochlora_basiatra,12/14/55,12/14/55,NA,NA,NA,NA,NA,-25.41667,-49.25,KU,NA,108.0914917,103,60.98197937,4398758,3088674,70.22%,70.22
SEMC1064479_Xenochlora_nigrofemorata_F_hal_65_2x.jpg,SEMC1064479,1064479,Halictidae,Halictinae,Xenochlora,nigrofemorata,Xenochlora_nigrofemorata,1955-03-00,1955-03-00,Australia,South Australia,NA,Georgetown,NA,-33.4,138,KU,NA,104.8068695,96,64.36882782,5413864,3605551,66.60%,66.6
SEMC1067433_Agapostemonoides_hurdi_F_hal_65_2x.jpg,SEMC1067433,1067433,Halictidae,Halictinae,Agapostemonoides,hurdi,Agapostemonoides_hurdi,NA,NA,NA,NA,NA,NA,NA,NA,NA,KU,NA,77.21432495,66,54.64134598,2427126,920568,37.93%,37.93
SEMC1068814_Caenohalictus_dolator_F_hal_65_2x.jpg,SEMC1068814,1068814,Halictidae,Halictinae,Caenohalictus,dolator,Caenohalictus_dolator,3/26/52,3/26/52,NA,NA,NA,NA,NA,-29.90453,-71.24894,KU,NA,88.89485168,83,55.39699936,3112161,1735571,55.77%,55.77
SEMC1069032_Caenohalictus_eberhardorum_F_hal_65_4x.jpg,SEMC1069032,1069032,Halictidae,Halictinae,Caenohalictus,eberhardorum,Caenohalictus_eberhardorum,2/5/77,2/5/77,Colombia,NA,NA,NA,Valle de Cauca; El Carmen; road W of Cali,3.79,-76.4,KU,NA,66.6414566,52,53.56496811,3649623,871669,23.88%,23.88
SEMC1070476_Habralictus_bimaculatus_F_hal_65_4x.jpg,SEMC1070476,1070476,Halictidae,Halictinae,Habralictus,bimaculatus,Habralictus_bimaculatus,3/30/77,3/30/77,Colombia,Valle del Cauca,NA,Cali,NA,3.45,-76.5,KU,NA,63.57382965,55,43.05874252,3610347,799340,22.14%,22.14
SEMC1070609_Habralictus_trinax_F_hal_65_2x.jpg,SEMC1070609,1070609,Halictidae,Halictinae,Habralictus,trinax,Habralictus_trinax,4/17/04,4/17/04,NA,NA,NA,NA,NA,-15.8025,-67.4938889,KU,NA,84.38143921,72,56.54368591,4865241,1600310,32.89%,32.89
SEMC1071204_Pseudoagapostemon_cyanomelas_F_hal_65_2x.jpg,SEMC1071204,1071204,Halictidae,Halictinae,Pseudoagapostemon,cyanomelas,Pseudoagapostemon_cyanomelas,5/13/56,5/13/56,NA,NA,NA,NA,NA,-25.41667,-49.25,KU,NA,100.787941,90,61.18925858,3041006,1575703,51.82%,51.82
SEMC1071368_Pseudoagapostemon_arenarius_F_hal_65_3x.jpg,SEMC1071368,1071368,Halictidae,Halictinae,Pseudoagapostemon,arenarius,Pseudoagapostemon_arenarius,1959-11-00,1959-11-00,Bolivia,Santa Cruz,NA,Santiago,NA,-17.8,-63.2,KU,NA,87.62013245,81,52.78448868,5402354,2693849,49.86%,49.86
SEMC1072874_Rhinetula_denticrus_F_hal_65_2x.jpg,SEMC1072874,1072874,Halictidae,Halictinae,Rhinetula,denticrus,Rhinetula_denticrus,5/4/63,5/4/63,NA,NA,NA,NA,NA,9.1833333,-79.85,KU,NA,85.37878418,74,57.27728271,5806408,2781122,47.90%,47.9
SEMC1072941_Ruizantheda_divaricata_F_hal_65_3x.jpg,SEMC1072941,1072941,Halictidae,Halictinae,Ruizantheda,divaricata,Ruizantheda_divaricata,5/13/56,5/13/56,NA,NA,NA,NA,NA,-25.41667,-49.25,KU,NA,88.05745697,78,57.23249435,6519235,3245213,49.78%,49.78
SEMC1073022_Ruizantheda_proxima_F_hal_65_2x.jpg,SEMC1073022,1073022,Halictidae,Halictinae,Ruizantheda,proxima,Ruizantheda_proxima,1953-12-00,1953-12-00,Chile,Maule,NA,Cauquenes,Pelluhue,-35.8,-72.6,KU,NA,81.86999512,69,58.17037201,3994674,1746412,43.72%,43.72
SEMC1073839_Ceylalictus_muiri_F_hal_65_4x.jpg,SEMC1073839,1073839,Halictidae,Nomioidinae,Ceylalictus,muiri,Ceylalictus_muiri,3/24/67,3/24/67,South Africa,Limpopo,NA,Louis Trichardt,NA,-23.1,29.9,KU,NA,67.65145874,56,49.4545784,4255959,1381471,32.46%,32.46
SEMC1074078_Ceylalictus_variegatus_F_hal_65_4x.jpg,SEMC1074078,1074078,Halictidae,Nomioidinae,Ceylalictus,variegatus,Ceylalictus_variegatus,7/27/56,7/27/56,Slovakia,NA,NA,Nitra,NA,48.3,18.1,KU,NA,80.46588898,72,52.97292709,3942384,1821546,46.20%,46.2
SEMC1074274_Nomioides_divisus_F_hal_65_4x.jpg,SEMC1074274,1074274,Halictidae,Nomioidinae,Nomioides,divisus,Nomioides_divisus,3/22/65,3/22/65,NA,NA,NA,NA,NA,30.84,75.82,KU,NA,69.73265076,58,51.8656044,5537030,1828999,33.03%,33.03
SEMC1074519_Nomioides_minutissimus_F_hal_65_5x.jpg,SEMC1074519,1074519,Halictidae,Nomioidinae,Nomioides,minutissimus,Nomioides_minutissimus,8/8/59,8/8/59,Slovakia,Nitra,NA,Nove Zamky,Sturovo,47.8,18.7,KU,NA,95.93152618,90,56.50167084,3355977,1980211,59.01%,59.01
SEMC1075931_Halictonomia_decemmaculata_F_hal_65_4x.jpg,SEMC1075931,1075931,Halictidae,Nomiinae,Halictonomia,decemmaculata,Halictonomia_decemmaculata,2/18/85,2/18/85,Madagascar,Menabe,NA,Morondava,NA,-20.3,44.3,KU,NA,90.87752533,79,61.8119278,5930586,3761720,63.43%,63.43
SEMC1075964_Lipotriches_australica_F_hal_65_3x.jpg,SEMC1075964,1075964,Halictidae,Nomiinae,Lipotriches,australica,Lipotriches_australica,1962-03-00,1962-03-00,NA,NA,NA,NA,NA,-36.8318,148.2512,KU,NA,79.19580841,66,57.52775955,9891389,3613475,36.53%,36.53
SEMC1075970_Lipotriches_brisbanensis_F_hal_65_3x.jpg,SEMC1075970,1075970,Halictidae,Nomiinae,Lipotriches,brisbanensis,Lipotriches_brisbanensis,9/30/58,9/30/58,Australia,Queensland,NA,The Summit,NA,-28.6,152,KU,NA,63.72509766,51,49.70663071,9617247,2495011,25.94%,25.94
SEMC1076905_Melittidia_gressitti_F_hal_65_2x.jpg,SEMC1076905,1076905,Halictidae,Nomiinae,Melittidia,gressitti,Melittidia_gressitti,5/28/59,5/28/59,Papua New Guinea,Western Highlands,NA,NA,Nondugl,-5.83,144,KU,NA,73.76032257,64,51.50642014,5996869,1925117,32.10%,32.1
SEMC1077447_Pseudapis_diversipes_F_hal_65_3x.jpg,SEMC1077447,1077447,Halictidae,Nomiinae,Pseudapis,diversipes,Pseudapis_diversipes,6/23/60,6/23/60,Slovakia,Nitra,NA,Nove Zamky,Gbelce,18.5,47.9,KU,NA,88.34014893,81,59.00011444,4686917,2284850,48.75%,48.75
SEMC1077561_Pseudapis_aliciae_F_hal_65_3x.jpg,SEMC1077561,1077561,Halictidae,Nomiinae,Pseudapis,aliciae,Pseudapis_aliciae,12/17/66,12/17/66,South Africa,KwaZulu-Natal,NA,Nagle Dam,NA,-29.6,30.6,KU,NA,94.60006714,86,60.01460266,5299229,2804542,52.92%,52.92
SEMC1077639_Ptilonomia_plumosa_F_hal_65_2x.jpg,SEMC1077639,1077639,Halictidae,Nomiinae,Ptilonomia,plumosa,Ptilonomia_plumosa,5/28/59,5/28/59,Papua New Guinea,Western Highlands,NA,NA,Nondugl,-5.83,144,KU,NA,78.67854309,68,55.8120575,6957083,2972295,42.72%,42.72
SEMC1077685_Reepenia_eboracina_F_hal_65_2x.jpg,SEMC1077685,1077685,Halictidae,Nomiinae,Reepenia,eboracina,Reepenia_eboracina,1956-00-00,1956-00-00,Papua New Guinea,Gulf,NA,Kikori,NA,-7.41,144,KU,NA,94.29811096,89,56.06394196,5489219,3471883,63.25%,63.25
SEMC1077708_Steganomus_junodi_F_hal_65_4x.jpg,SEMC1077708,1077708,Halictidae,Nomiinae,Steganomus,junodi,Steganomus_junodi,8/18/66,8/18/66,Nigeria,Lagos,NA,Lagos,NA,6.52,3.38,KU,NA,59.7340126,46,48.31228638,7671074,1892524,24.67%,24.67
SEMC1078096_Patellapis_pearstonensis_F_hal_65_3x.jpg,SEMC1078096,1078096,Halictidae,Halictinae,Patellapis,pearstonensis,Patellapis_pearstonensis,8/1/95,8/1/95,South Africa,Western Cape,NA,Signal Hill,NA,-33.9,18.4,KU,NA,71.53201294,61,49.92573166,3630403,1119150,30.83%,30.83
SEMC1078111_Patellapis_pondoensis_F_hal_65_3x.jpg,SEMC1078111,1078111,Halictidae,Halictinae,Patellapis,pondoensis,Patellapis_pondoensis,1957-01-00,1957-01-00,South Africa,KwaZulu-Natal,NA,Eshowe,NA,-28.9,31.5,KU,NA,83.23989105,70,55.86977768,5175338,1935856,37.41%,37.41
SEMC1078245_Apis_florea(Saudia Arabia)_F_hal_65_2x.jpg,SEMC1078245,1078245,Apidae,Apinae,Apis,florea,Apis_florea,5/24/12,5/24/12,Saudi Arabia,NA,NA,NA,NA,19.933225,41.4448361,KU,NA,71.41469574,58,57.532547,3099898,879121,28.36%,28.36
SEMC1078406_Mermiglossa_voicola_F_hal_65_3x.jpg,SEMC1078406,1078406,Andrenidae,Panurginae,Mermiglossa,voicola,Mermiglossa_voicola,12/16/02,12/16/02,NA,NA,NA,NA,NA,-3.4116667,38.5383333,KU,NA,85.25912476,76,58.41572189,4904510,2162742,44.10%,44.1
SEMC1078829_Euptersia_angavokely_F_hal_65_3x.jpg,SEMC1078829,1078829,Halictidae,Halictinae,Euptersia,angavokely,Euptersia_angavokely,2/19/92,2/19/92,NA,NA,NA,NA,NA,-18.9333333,47.75,KU,NA,99.28728485,90,59.31680679,5743824,2872189,50.00%,50
SEMC1078841_Euptersia_sakalava_F_hal_65_4x.jpg,SEMC1078841,1078841,Halictidae,Halictinae,Euptersia,sakalava,Euptersia_sakalava,5/10/84,5/10/84,NA,NA,NA,NA,NA,-18.9333333,48.2666667,KU,NA,90.41113281,81,57.16219711,5818118,2706457,46.52%,46.52
